newsDate,content,id
23/04/05,"ホーム企業情報IR情報採用情報関連企業リコール等情報GLOBAL企業ニュース2023年4月5日印刷用PDFスズキ、「産婦人科・小児科オンライン」を導入スズキ株式会社（静岡県浜松市、以下「スズキ」）は、従業員が安心して仕事に取り組める環境づくりを推進するため、株式会社KidsPublic（東京都千代田区）が提供するサービス「産婦人科・小児科オンライン」を4月より導入しました。「産婦人科・小児科オンライン」は、24時間、どこにいても、産婦人科医・助産師・小児科医にオンラインで相談できるサービスです。このサービスを導入することで、出産や育児、子どもの健康に関する悩み以外にも、不妊治療や女性特有の健康課題について、従業員とその家族が気軽に専門家に相談できるようになり、安心して仕事に取り組みやすい環境を整えます。スズキは、「お客様の笑顔は社員の笑顔から生まれる！」を健康経営キャッチフレーズに、協力一致、チームスズキとして全社員一丸となって健康経営に取り組んでおり、経済産業省の「健康経営優良法人」に認定されています。また、従業員の多様な働き方に対応できるよう、在宅勤務制度など様々な支援制度を導入し、厚生労働省の「くるみん認定」も受けています。今後も従業員が活き活きと働けるような職場環境づくりに努めるとともに、働き方への意識改革を進めてまいります。「産婦人科・小児科オンライン」の概要利用対象者スズキの従業員とその家族相談内容女性の健康に関する悩み（出産、不妊治療、生理不順、更年期障害など）、子どもの健康や育児に関する悩み相談方法メッセージチャット、動画通話、LINE（メッセージチャット、音声通話、動画通話）サービス提供会社会社名：株式会社KidsPublicURL:https://kids-public.co.jp/事業内容：インターネットを介した成育医療ニュースリリーストップへ戻る四輪車の情報ラインアップ購入サポートアフターサービスカーライフサポートエンタテインメントアクセサリー中古車情報二輪車の情報ラインアップカタログ請求販売店検索アクセサリーマリンの情報4ストローク船外機販売店検索カタログ請求電動車いすの情報購入サポートご利用にあたってエンタテインメント産業機器の情報超音波機器ラインアップ企業情報トップメッセージ会社概要サステナビリティ「品質」への決意生産拠点研究開発沿革お問い合わせIR情報IRニュースIRライブラリー株式・社債・格付情報個人投資家の皆様へ財務ハイライトIRカレンダーよくあるご質問採用情報新卒採用情報キャリア採用情報四輪販売会社グループ採用情報関連企業スズキビジネススズキファイナンススズキアスリートクラブ競技結果選手・スタッフ紹介サイトマップご利用にあたって個人情報の取り扱いについて©SuzukiMotorCorporation,2023.Allrightsreserved.",42afe42b912beb9f3684aab216f98a82f51ab3f22121e7f2e1d42e524bc50ad3
23/04/06,"ホーム企業情報IR情報採用情報関連企業リコール等情報GLOBAL企業ニュース2023年4月6日印刷用PDFスズキ、モーダルシフトを推進し、CO2排出量を削減スズキ株式会社は、部品・用品の輸送におけるCO2排出量を削減するため、鉄道輸送用31ft（フィート）コンテナを新たに導入しました。コンテナはスズキが所有し、スズキ部品センター福岡向けの輸送に利用します。従来、スズキ部品センター福岡への部品・用品の輸送は大型トラックや鉄道輸送用12ftコンテナで輸送していました。大型トラック輸送は鉄道輸送と比べてCO2排出量が多いこと、鉄道輸送用12ftコンテナは大型トラックに比べて積載量が少ないなど課題がありました。このたび鉄道輸送用31ftコンテナを導入することで、鉄道輸送を定常化するとともに積載量を確保し、大型トラック輸送と比較してCO2排出量を約80％削減できます。また、スズキは2022年12月にスズキ部品センター苫小牧を新設し稼働開始しました。従来の北海道への部品・用品の輸送を見直し、部品工場（静岡県湖西市）から苫小牧への輸送距離の約8割を海上輸送とすることで、CO2排出量を約73％削減しています。スズキ部品センターは、スズキ四輪車の純正部品・用品の供給を行なうスズキが管理・運営する広域部品センターです。広域部品センターは、現在日本全国6カ所にあり、そこから各都道府県の代理店・販売店へ素早く部品・用品を供給しています。部品・用品の即納性を強化することで顧客満足度の向上を図るとともに、代理店・販売店でのサービス業務の効率化を図っています。スズキは、2050年でのカーボンニュートラル実現を目指し、モーダルシフトを推進することで、CO2排出量を削減してまいります。<ご参考>部品輸送におけるその他の取り組みKD梱包用資材の改善海外向け自動車用シート輸送固定材において、従来のスチール材から段ボールに変更することで、製造時におけるCO2排出量を約91％削減しました。この取り組みは、「2022日本パッケージングコンテスト」における最高位「経済産業大臣賞」を受賞しています。また、世界包装機構（WPO：WorldPackagingOrganisation）主催の「ワールドスターコンテスト2022」において、「ワールドスター賞」を受賞しました。ニュースリリーストップへ戻る四輪車の情報ラインアップ購入サポートアフターサービスカーライフサポートエンタテインメントアクセサリー中古車情報二輪車の情報ラインアップカタログ請求販売店検索アクセサリーマリンの情報4ストローク船外機販売店検索カタログ請求電動車いすの情報購入サポートご利用にあたってエンタテインメント産業機器の情報超音波機器ラインアップ企業情報トップメッセージ会社概要サステナビリティ「品質」への決意生産拠点研究開発沿革お問い合わせIR情報IRニュースIRライブラリー株式・社債・格付情報個人投資家の皆様へ財務ハイライトIRカレンダーよくあるご質問採用情報新卒採用情報キャリア採用情報四輪販売会社グループ採用情報関連企業スズキビジネススズキファイナンススズキアスリートクラブ競技結果選手・スタッフ紹介サイトマップご利用にあたって個人情報の取り扱いについて©SuzukiMotorCorporation,2023.Allrightsreserved.",9a1d2addaafc0aaf1c0764f1c4645d19a05c73afc8841aa119cf787724cf68ab
23/04/11,"ホーム企業情報IR情報採用情報関連企業リコール等情報GLOBAL企業ニュース2023年4月11日印刷用PDF人事異動についてスズキ株式会社は、2023年5月1日付で部長級の異動について、以下の通り行います。1．部長級の異動【人材開発本部】新氏名旧人事部安全・労務管理担当部長塩沢悟人事部労務管理担当部長【品質保証本部】新氏名旧検査部長星勉磐田検査部長検査部電池担当部長橋本淳検査部長磐田検査部長高橋秀昌磐田工場品質グループ長【生産本部】新氏名旧インド四輪新工場準備委員会委員長鈴木大元インド四輪新工場準備委員会副委員長マルチスズキインディア出向カルコダ工場長島邦治インド四輪新工場準備委員会委員長ニュースリリーストップへ戻る四輪車の情報ラインアップ購入サポートアフターサービスカーライフサポートエンタテインメントアクセサリー中古車情報二輪車の情報ラインアップカタログ請求販売店検索アクセサリーマリンの情報4ストローク船外機販売店検索カタログ請求電動車いすの情報購入サポートご利用にあたってエンタテインメント産業機器の情報超音波機器ラインアップ企業情報トップメッセージ会社概要サステナビリティ「品質」への決意生産拠点研究開発沿革お問い合わせIR情報IRニュースIRライブラリー株式・社債・格付情報個人投資家の皆様へ財務ハイライトIRカレンダーよくあるご質問採用情報新卒採用情報キャリア採用情報四輪販売会社グループ採用情報関連企業スズキビジネススズキファイナンススズキアスリートクラブ競技結果選手・スタッフ紹介サイトマップご利用にあたって個人情報の取り扱いについて©SuzukiMotorCorporation,2023.Allrightsreserved.",207153ba903926389bf3477a567fb80c48753b31098d7dbd10b0367cd51cdd71
23/04/12,"ホーム企業情報IR情報採用情報関連企業リコール等情報GLOBAL企業ニュース2023年4月12日印刷用PDFスズキ、スズキグループの社是を改定スズキ株式会社は、スズキグループの会社方針を示す社是を61年ぶりに改定しました。スズキグループの社是は1962年に制定して以来、スズキの原点として掲げられてきましたが、社是の第一にある「消費者」という言葉について、時代の変化にともない「お客様」の方がより相応しいと社内提案があり、見直しを検討していました。2023年1月に発表した「2030年度に向けた成長戦略」において、社是や行動理念を改めて定義づけしたことを契機に、社是の第一については「お客様」に変更するとともに、全文を新たに書き直しました。社是の揮毫は、世界で活躍されている書家紫舟氏によるものです。動きのある力強い書体で表現していただきました。紫舟氏には、2009年に発売した軽乗用車「アルト」（7代目）のCMにもご登場いただきました。鈴木社長のコメント「お客様の立場になって価値ある製品を作ろう」から始まる社是を改めて意識し、スズキグループ全員が協力一致し、従業員一人ひとりが自己の向上に努めて、これからも、お客様に価値ある製品を提供してまいります。ニュースリリーストップへ戻る四輪車の情報ラインアップ購入サポートアフターサービスカーライフサポートエンタテインメントアクセサリー中古車情報二輪車の情報ラインアップカタログ請求販売店検索アクセサリーマリンの情報4ストローク船外機販売店検索カタログ請求電動車いすの情報購入サポートご利用にあたってエンタテインメント産業機器の情報超音波機器ラインアップ企業情報トップメッセージ会社概要サステナビリティ「品質」への決意生産拠点研究開発沿革お問い合わせIR情報IRニュースIRライブラリー株式・社債・格付情報個人投資家の皆様へ財務ハイライトIRカレンダーよくあるご質問採用情報新卒採用情報キャリア採用情報四輪販売会社グループ採用情報関連企業スズキビジネススズキファイナンススズキアスリートクラブ競技結果選手・スタッフ紹介サイトマップご利用にあたって個人情報の取り扱いについて©SuzukiMotorCorporation,2023.Allrightsreserved.",a483a164ef329148b7b37b575bada4a7fc954b4fd8148d8e256562bb89fe5726
23/04/14,"ホーム企業情報IR情報採用情報関連企業リコール等情報GLOBAL企業ニュース2023年4月14日印刷用PDFスズキ、従業員持株会の奨励金付与率を引き上げスズキ株式会社は、人的資本投資の取組みの一環として、従業員持株会の奨励金付与率を現在の5.6％から100％へ引き上げました。魅力的で加入しやすい制度とすることで、従業員の資産形成を後押しするとともに、経営参画への意識を向上していきます。従業員持株会は、毎月の給与から一定額を天引きして自社株式を継続的に購入する制度で、スズキは1973年に従業員の福利厚生制度の一つとして導入しました。1口1,000円と少額から購入できるとともに、積立額に対して5.6％の奨励金を支給することで、従業員の資産形成を後押ししてきました。今回、奨励金付与率を積立額の100％（奨励金額上限10,000円）※に引き上げることで、さらに多くの従業員に持株会に加入してもらえると考えています。スズキは、今後も福利厚生制度を拡充していくことで従業員が一致団結し、一丸となって「2030年度に向けた成長戦略」を達成していくとともに、人と社会に必要とされる会社を目指します。※奨励金額の上限年間変更後変更前給与賞与給与賞与奨励金支払い対象となる積立額上限120,000円（10,000円/月）―600,000円（50,000円/月）400,000円（200,000円×2）年間奨励金額上限120,000円―33,600円22,400円ニュースリリーストップへ戻る四輪車の情報ラインアップ購入サポートアフターサービスカーライフサポートエンタテインメントアクセサリー中古車情報二輪車の情報ラインアップカタログ請求販売店検索アクセサリーマリンの情報4ストローク船外機販売店検索カタログ請求電動車いすの情報購入サポートご利用にあたってエンタテインメント産業機器の情報超音波機器ラインアップ企業情報トップメッセージ会社概要サステナビリティ「品質」への決意生産拠点研究開発沿革お問い合わせIR情報IRニュースIRライブラリー株式・社債・格付情報個人投資家の皆様へ財務ハイライトIRカレンダーよくあるご質問採用情報新卒採用情報キャリア採用情報四輪販売会社グループ採用情報関連企業スズキビジネススズキファイナンススズキアスリートクラブ競技結果選手・スタッフ紹介サイトマップご利用にあたって個人情報の取り扱いについて©SuzukiMotorCorporation,2023.Allrightsreserved.",578c13f3b11a53d08b3e763dbaa3c7312d097163151da7b18872ebf2437083b2
23/04/27,"ホーム企業情報IR情報採用情報関連企業リコール等情報GLOBAL企業ニュース2023年4月27日印刷用PDFスズキ2023年3月および2022年度四輪車生産・販売・輸出実績（速報）<3月実績>生産（台）3月実績前年同月比（%）前年同月比推移世界生産276,98499.12カ月連続減国内生産93,968111.62カ月ぶり増海外生産合計183,01693.72カ月連続減インド154,12294.32カ月連続減その他28,89490.73カ月ぶり減＊国内生産は完成車生産台数（OEM含む）＋CKD生産台数。＊海外生産は日本からのCKDを除く現地ラインオフベース。国内生産：国内向け、輸出向けがともに増加し、前年同月実績を上回った。海外生産：インド等が減少し、前年同月実績を下回った。販売（台）3月実績前年同月比（%）前年同月比推移世界販売272,18498.23カ月ぶり減国内販売合計67,950105.110カ月連続増軽四輪車53,31899.310カ月ぶり減登録車14,632133.410カ月連続増海外販売合計204,23496.13カ月ぶり減インド136,78799.43カ月ぶり減その他67,44790.14カ月連続減＊インドはインド国内卸販売台数。国内販売：登録車が増加し、前年同月実績を上回った。海外販売：インド、パキスタン等が減少し、前年同月実績を下回った。輸出（台）3月実績前年同月比（%）前年同月比推移合計27,063147.12カ月ぶり増＊完成車輸出台数＋CKD輸出台数。欧州向け、中南米向け等が増加し、前年同月実績を上回った。<2022年度実績　2022年4月～2023年3月>生産（台）2022年度累計（22/4～23/3月）前年比（%）前年比推移2023年累計（1～3月）前年同期比（%）世界生産3,210,490113.82年連続増832,712104.8国内生産954,151113.74年ぶり増248,768116.0海外生産合計2,256,339113.82年連続増583,944100.7インド1,921,551115.92年連続増499,865101.1その他334,788103.42年連続増84,07998.2＊国内生産は完成車生産台数（OEM含む）＋CKD生産台数。＊海外生産は日本からのCKDを除くラインオフベース。国内生産：国内向け、輸出向けがともに増加し、前年実績を上回った。海外生産：インド等が増加し、前年実績を上回った。インドは年度で過去最高の生産台数となった。販売（台）2022年度累計（22/4～23/3月）前年比（%）前年比推移2023年累計（1～3月）前年同期比（%）世界販売3,000,337110.82年連続増790,154104.2国内販売合計627,245111.74年ぶり増181,260115.6軽四輪車515,897109.64年ぶり増144,645111.2登録車111,348122.54年ぶり増36,615137.4海外販売合計2,373,092110.62年連続増608,894101.3インド1,644,876120.52年連続増438,977107.7その他728,21693.32年ぶり減169,91787.8＊インドはインド国内卸販売台数。国内販売：軽四輪車、登録車がともに増加し、前年実績を上回った。海外販売：インド、大洋州、中近東、アフリカ等が増加し、前年実績を上回った。大洋州、中近東、アフリカは年度で過去最高の販売台数となった。輸出（台）2022年度累計（22/4～23/3月）前年比（%）前年比推移2023年累計（1～3月）前年同期比（%）合計236,634117.02年ぶり増64,361126.9＊完成車輸出台数＋CKD輸出台数。中南米向け、欧州向け等が増加し、前年実績を上回った。ニュースリリーストップへ戻る四輪車の情報ラインアップ購入サポートアフターサービスカーライフサポートエンタテインメントアクセサリー中古車情報二輪車の情報ラインアップカタログ請求販売店検索アクセサリーマリンの情報4ストローク船外機販売店検索カタログ請求電動車いすの情報購入サポートご利用にあたってエンタテインメント産業機器の情報超音波機器ラインアップ企業情報トップメッセージ会社概要サステナビリティ「品質」への決意生産拠点研究開発沿革お問い合わせIR情報IRニュースIRライブラリー株式・社債・格付情報個人投資家の皆様へ財務ハイライトIRカレンダーよくあるご質問採用情報新卒採用情報キャリア採用情報四輪販売会社グループ採用情報関連企業スズキビジネススズキファイナンススズキアスリートクラブ競技結果選手・スタッフ紹介サイトマップご利用にあたって個人情報の取り扱いについて©SuzukiMotorCorporation,2023.Allrightsreserved.",0a29a0f6a2be3565bed70ac78979275976c3cd3256ddfe81ffb0a4fa05a9d5b5
23/05/10,"ホーム企業情報IR情報採用情報関連企業リコール等情報GLOBAL四輪製品ニュース2023年5月10日印刷用PDFスズキ、小型乗用車「ソリオ」、「ソリオバンディット」を一部仕様変更して発売ソリオHYBRIDSZソリオバンディットHYBRIDSVスズキ株式会社は、小型乗用車「ソリオ」、「ソリオバンディット」を一部仕様変更し、5月25日より発売します。今回の一部仕様変更では、車線を逸脱しそうになった際にドライバーのステアリング操作を支援する車線逸脱抑制機能（LDP）の採用※1やパワースライドドア予約ロック機能にリクエストスイッチ連動機能を追加しました。さらにソリオバンディットでは、後席両側ワンアクションパワースライドドアを全車に標準装備とするなど、装備を充実させました。車体色は、ソリオHYBRIDSZとソリオバンディットHYBRIDSVのみに設定していたキャラバンアイボリーパールメタリックとタフカーキパールメタリックを全グレードに採用し、カラーラインアップの一部変更も行いました。「ソリオ」、「ソリオバンディット」は、経済産業省や国土交通省などが普及を推進する「サポカーSワイド」※2、国土交通省による「衝突被害軽減ブレーキ（AEBS2）認定車」※3、「ペダル踏み間違い急発進抑制装置（PMPD）認定車」※3に該当します。メーカー希望小売価格（消費税10％込み）機種名エンジン駆動変速機燃料消費率WLTCモード走行（km/L）燃料消費率JC08モード走行（km/L）エコカー減税（重量税）価格（円）ソリオG1.2LDOHC吸排気VVT2WDCVT19.021.1－1,647,8004WD17.8-－1,773,200HYBRIDMX1.2LDOHC吸排気VVT（マイルドハイブリッド）2WD19.622.4－1,921,7004WD18.421.8－2,047,100HYBRIDMZ2WD19.622.4－2,094,4004WD18.421.8－2,219,800HYBRIDSZ1.2LDOHC吸排気VVT（ハイブリッド）2WD5AGS22.327.150％2,293,500ソリオバンディットHYBRIDMV1.2LDOHC吸排気VVT（マイルドハイブリッド）2WDCVT19.622.4－2,125,2004WD18.421.8－2,250,600HYBRIDSV1.2LDOHC吸排気VVT（ハイブリッド）2WD5AGS22.327.150％2,317,700＊2WDは前輪駆動です。＊価格には、リサイクル料金、保険料、税金(除く消費税)、登録等に伴う費用は含まれません。＊環境対応車普及促進税制による自動車重量税の減税措置は2023年12月31日新車登録までです。＊WLTC＝Worldwide-harmonizedLightvehiclesTestCycle市街地、郊外、高速道路の各走行モードを平均的な使用時間配分で構成した国際的な走行モードです。※1ソリオGを除きます。※2衝突被害軽減ブレーキなどの先進安全技術をはじめとする一定の運転支援機能を備えた車（安全運転サポート車。略称・サポカー）のうち、ペダル踏み間違い時加速抑制装置などを搭載することで特に高齢運転者に推奨される「サポカーS」の区分のひとつです。「サポカーSワイド」は、衝突被害軽減ブレーキ（対歩行者）、ペダル踏み間違い時加速抑制装置、車線逸脱警報、先進ライトを搭載する車です。※3事故防止対策の一環として、衝突被害軽減ブレーキ、ペダル踏み間違い急発進抑制装置が一定の性能を有していることを国土交通省に認定された車です。＊安全運転を支援する機能の検知性能・制御性能には限界があり、状況によっては正常に作動しない場合があります。これらの機能に頼った運転はせず、常に安全運転を心掛けてください。メーカーオプション（消費税10％込み）メーカーオプション名設定機種価格（円）全方位モニター用カメラパッケージ全方位モニター用カメラ［フロント/サイド（左右）/バックカメラ］、ステアリングハンズフリースイッチ、USBソケット（インパネアッパーボックス内）、GPSアンテナ、TV用ガラスアンテナソリオHYBRIDMXソリオHYBRIDMZソリオHYBRIDSZソリオバンディット全車55,000全方位モニター付メモリーナビゲーション（9インチHDディスプレイ）メモリーナビゲーション［9インチHDディスプレイ、フルセグTV・DVD/CDプレーヤー・AM/FMラジオ・スマートフォン連携機能付、Bluetooth®対応］、全方位モニター用カメラ［フロント/サイド（左右）/バックカメラ］、ステアリングハンズフリースイッチ、USBソケット（インパネアッパーボックス内）、GPSアンテナ、TV用ガラスアンテナ、ハンズフリーマイク、メモリーナビゲーション専用オーディオガーニッシュソリオHYBRIDMXソリオHYBRIDMZソリオHYBRIDSZソリオバンディット全車187,000後席左側ワンアクションパワースライドドアソリオG47,300LEDヘッドランプソリオHYBRIDMX55,000ピュアホワイトパール塗装全車22,000プレミアムシルバーメタリック塗装ソリオバンディット全車22,000グリッターバイオレットパール塗装ソリオバンディットMV22,0002トーンルーフ仕様車ソリオHYBRIDSZソリオバンディット全車44,000ピュアホワイトパールガンメタリック2トーンルーフ仕様車ソリオHYBRIDSZソリオバンディットMV66,000プレミアムシルバーメタリックガンメタリック2トーンルーフ仕様車ソリオバンディットMV66,000＊Bluetoothは米国BluetoothSIG,Inc.の登録商標です。「ソリオ」、「ソリオバンディット」一部仕様変更車の主な変更点車線逸脱抑制機能（LDP）を新たに採用※4しました。パワースライドドア予約ロック機能にリクエストスイッチ連動機能を追加しました。ソリオバンディットでは、後席両側ワンアクションパワースライドドアを全車に標準装備としました。USB電源ソケットを1ヶ所Type-AからType-Cに変更※5しました。ソリオ、ソリオバンディット全グレードにキャラバンアイボリーパールメタリック、タフカーキパールメタリックを設定したほか、ソリオバンディットにはガンメタリック2トーンルーフを新たに設定しました。ソリオはモノトーン8色、ソリオバンディットはモノトーン7色と2トーンルーフ仕様車5色、計12色の設定※6としました。※4ソリオGを除きます。※5USB電源ソケットを装備しないソリオGを除きます。※6ソリオHYBRIDSZ、ソリオバンディットHYBRIDSVを除きます。ソリオHYBRIDSZ、ソリオバンディットHYBRIDSVの車体色ラインアップに変更はありません。ソリオWEBカタログソリオバンディットWEBカタログカタログ請求ニュースリリーストップへ戻る四輪車の情報ラインアップ購入サポートアフターサービスカーライフサポートエンタテインメントアクセサリー中古車情報二輪車の情報ラインアップカタログ請求販売店検索アクセサリーマリンの情報4ストローク船外機販売店検索カタログ請求電動車いすの情報購入サポートご利用にあたってエンタテインメント産業機器の情報超音波機器ラインアップ企業情報トップメッセージ会社概要サステナビリティ「品質」への決意生産拠点研究開発沿革お問い合わせIR情報IRニュースIRライブラリー株式・社債・格付情報個人投資家の皆様へ財務ハイライトIRカレンダーよくあるご質問採用情報新卒採用情報キャリア採用情報四輪販売会社グループ採用情報関連企業スズキビジネススズキファイナンススズキアスリートクラブ競技結果選手・スタッフ紹介サイトマップご利用にあたって個人情報の取り扱いについて©SuzukiMotorCorporation,2023.Allrightsreserved.",55b733493cb1ef4a258c71a67926acae98564b69b6ecca181234eed15c42f51b
23/05/15,"ホーム企業情報IR情報採用情報関連企業リコール等情報GLOBAL企業ニュース2023年5月15日印刷用PDFスズキ株式会社公益財団法人浜松市花みどり振興財団スズキ、はままつフラワーパークで「KUPO」、「セニアカー」の走行データを活用したアプリの試験運用を開始「KUPO」「セニアカー」スズキ株式会社は、公益財団法人浜松市みどり振興財団と連携し、はままつフラワーパークで電動アシストカートのコンセプトモデル「KUPO」※1と、ハンドル形電動車いす「セニアカー」※2の走行データを活用したアプリの試験運用を5月15日より開始します。今回の試験運用では、「KUPO」、「セニアカー」に通信機を装着し、車両の走行データを専用アプリに送信します。専用アプリには、車両の位置情報の確認や事前に設定したエリアに侵入した際の通知のほか、はままつフラワーパーク園内の見所を画面表示や音声で案内する機能などを備えます。ご来場いただいたお客様に、車両と共に専用アプリをご利用いただくことで、機能の利便性を検証します。スズキは今回の試験運用を通じて、多くのお客様よりご意見を伺い、今後のモビリティサービスの開発に繋げていきます。試験運用の概要（予定内容を含む）実施期間2023年5月15日～6月下旬会場はままつフラワーパーク（浜松市西区館山寺町195番地）https://e-flowerpark.com/使用車両電動アシストカート「KUPO」2台ハンドル形電動車いす「セニアカー」1台内容はままつフラワーパークのご来場者に「KUPO」や「セニアカー」とともに、専用アプリをご利用いただくことで、アプリ機能の利便性を検証する。※1歩行を補助する電動アシストカートから、乗って移動できる電動車いすにもなる活動支援モビリティのコンセプトモデル。※2日常の移動手段として主に徒歩や自転車での外出が難しい高齢者の方にご利用いただいているハンドル形電動車いす。使用時の速度は時速1km～6kmの間で設定が可能で、道路交通法では歩行者として扱われるため、運転免許は必要ありません。ニュースリリーストップへ戻る四輪車の情報ラインアップ購入サポートアフターサービスカーライフサポートエンタテインメントアクセサリー中古車情報二輪車の情報ラインアップカタログ請求販売店検索アクセサリーマリンの情報4ストローク船外機販売店検索カタログ請求電動車いすの情報購入サポートご利用にあたってエンタテインメント産業機器の情報超音波機器ラインアップ企業情報トップメッセージ会社概要サステナビリティ「品質」への決意生産拠点研究開発沿革お問い合わせIR情報IRニュースIRライブラリー株式・社債・格付情報個人投資家の皆様へ財務ハイライトIRカレンダーよくあるご質問採用情報新卒採用情報キャリア採用情報四輪販売会社グループ採用情報関連企業スズキビジネススズキファイナンススズキアスリートクラブ競技結果選手・スタッフ紹介サイトマップご利用にあたって個人情報の取り扱いについて©SuzukiMotorCorporation,2023.Allrightsreserved.",4ccc687036f5b45f28a40cf7a0c0b3f9d1ed34a38cf4dcf4744591504a57790f
23/05/15,"ホーム企業情報IR情報採用情報関連企業リコール等情報GLOBAL企業ニュース2023年5月15日印刷用PDFスズキ、2023年3月期決算を発表・当期決算は増収増益。為替円安効果や販売台数増加等による。・次期予想は増収減益。為替円高や原材料価格高騰の減益要因に加え、成長投資の拡大等を見込む。・当期の年間配当は過去最高の1株当り100円。さらに自己株式取得の実施を発表。1．決算の概況（1）連結決算の状況当期の業績は、為替円安効果や販売台数増加等により、増収増益となりました。売上高は4兆6,416億円となり前期に比べ1兆733億円（30.1％）増加しました。営業利益は3,506億円となり前期に比べ1,591億円（83.1％）増加しました。なお、増益のうち、為替円安は1,006億円の増益効果がありました。経常利益は3,828億円となり前期に比べ1,199億円（45.6％）増加、親会社株主に帰属する当期純利益は2,211億円となり前期に比べ608億円（37.9％）増加しました。（2）各セグメントの状況①四輪事業売上高は、4兆1,622億円と前期に比べ9,573億円（29.9％）増加しました。営業利益は2,791億円と前期に比べ1,263億円（82.6％）増加しました。海外での値上げ等に伴う売上構成変化等の改善、国内外での販売増加、為替円安効果等が寄与しました。②二輪事業売上高は3,332億円と前期に比べ797億円（31.4％）増加しました。営業利益は293億円と前期に比べ185億円（170.2％）増加、営業利益率は過去最高の8.8％となりました。③マリン事業売上高は1,346億円と前期に比べ366億円（37.3％）増加、営業利益は394億円と前期に比べ154億円（64.2％）増加し、売上高・利益とも過去最高となりました。北米での大型船外機販売の堅調な推移、為替円安効果等が寄与しました。④所在地別売上構成変化等の改善や為替円安効果等により、全ての地域で増収増益となりました。2．連結業績予想次期の業績予想につきましては、売上高は台数増等により4兆9,000億円（前期比5.6％増加）を見込んでいます。営業利益は、為替円高や原材料価格高騰の減益要因に加え、成長戦略の実現に向けた将来への投資の拡大等により、3,300億円（前期比5.9％減少）を見込んでいます。当期決算次期予想前期比前期比売上高4兆6,416億円+30.1%4兆9,000億円+5.6%営業利益3,506億円+83.1%3,300億円-5.9%経常利益3,828億円+45.6%3,400億円-11.2%親会社株主に帰属する当期純利益2,211億円+37.9%1,900億円-14.1%3．株主還元株主還元を重要な経営課題の一つと認識しており、以下の通り、株主還元の向上を図ってまいります。配当方針につきましては、継続的かつ安定的な配当を行う累進配当政策を重視しています。当期の年間配当金は、前期比9円増配の１株当り100円とさせていただく予定です。また、次期は減益を見込んでいますが、配当金につきましては1株当り年間100円以上を目指してまいります。自己株式取得（上限6百万株、200億円）の実施を発表いたしました。※連結業績予想につきましては、リスクや不確実性を含んでおり、当社としてその実現を約束する趣旨のものではありません。実際の業績は、さまざまな要因の変化により大きく異なることがありえますことをご承知おき下さい。実際の業績に影響を及ぼす可能性がある要因には、主要市場における経済情勢及び需要の動向、為替相場の変動などが含まれます。2023年3月期決算ニュースリリーストップへ戻る四輪車の情報ラインアップ購入サポートアフターサービスカーライフサポートエンタテインメントアクセサリー中古車情報二輪車の情報ラインアップカタログ請求販売店検索アクセサリーマリンの情報4ストローク船外機販売店検索カタログ請求電動車いすの情報購入サポートご利用にあたってエンタテインメント産業機器の情報超音波機器ラインアップ企業情報トップメッセージ会社概要サステナビリティ「品質」への決意生産拠点研究開発沿革お問い合わせIR情報IRニュースIRライブラリー株式・社債・格付情報個人投資家の皆様へ財務ハイライトIRカレンダーよくあるご質問採用情報新卒採用情報キャリア採用情報四輪販売会社グループ採用情報関連企業スズキビジネススズキファイナンススズキアスリートクラブ競技結果選手・スタッフ紹介サイトマップご利用にあたって個人情報の取り扱いについて©SuzukiMotorCorporation,2023.Allrightsreserved.",5dec8dc46cb0475bff79a4384b52f39e97ee511ee649a72927f2fdcdad2d07da
23/05/16,"ホーム企業情報IR情報採用情報関連企業リコール等情報GLOBAL企業ニュース2023年5月16日印刷用PDF人事異動についてスズキ株式会社は、2023年6月1日付で部長級の異動について、以下の通り行います。1．部長級の異動【品質保証本部】新氏名旧TDSG（リチウムイオンバッテリー工場）出向橋本淳検査部電池担当部長【生産本部】新氏名旧スズキモーターグジャラート（インド）出向パワートレイン工場長井上貴博ものづくり推進部生技開発グループ長ニュースリリーストップへ戻る四輪車の情報ラインアップ購入サポートアフターサービスカーライフサポートエンタテインメントアクセサリー中古車情報二輪車の情報ラインアップカタログ請求販売店検索アクセサリーマリンの情報4ストローク船外機販売店検索カタログ請求電動車いすの情報購入サポートご利用にあたってエンタテインメント産業機器の情報超音波機器ラインアップ企業情報トップメッセージ会社概要サステナビリティ「品質」への決意生産拠点研究開発沿革お問い合わせIR情報IRニュースIRライブラリー株式・社債・格付情報個人投資家の皆様へ財務ハイライトIRカレンダーよくあるご質問採用情報新卒採用情報キャリア採用情報四輪販売会社グループ採用情報関連企業スズキビジネススズキファイナンススズキアスリートクラブ競技結果選手・スタッフ紹介サイトマップご利用にあたって個人情報の取り扱いについて©SuzukiMotorCorporation,2023.Allrightsreserved.",3caed4fbcfda6464446e524332be7356a9b0dfbd2e3817c93904663dab0065bb
